timestamp,open,high,low,close,volume,symbol
2025-09-18 08:25:00,25368.349609375,25368.69921875,25355.80078125,25362.150390625,0,NIFTY
2025-09-18 08:30:00,25362.05078125,25365.5,25359.400390625,25363.349609375,0,NIFTY
2025-09-18 08:35:00,25364.150390625,25365.69921875,25342.94921875,25351.69921875,0,NIFTY
2025-09-18 08:40:00,25351.30078125,25374.849609375,25351.05078125,25365.75,0,NIFTY
2025-09-18 08:45:00,25364.75,25368.400390625,25357.599609375,25361.19921875,0,NIFTY
2025-09-18 08:50:00,25361.400390625,25363.30078125,25341.44921875,25345.0,0,NIFTY
2025-09-18 08:55:00,25345.25,25360.5,25335.900390625,25346.80078125,0,NIFTY
2025-09-18 09:00:00,25348.150390625,25360.900390625,25337.849609375,25341.30078125,0,NIFTY
2025-09-18 09:05:00,25339.849609375,25350.900390625,25330.44921875,25344.55078125,0,NIFTY
2025-09-18 09:10:00,25344.849609375,25354.69921875,25341.650390625,25352.5,0,NIFTY
2025-09-18 09:15:00,25351.25,25387.55078125,25351.25,25387.55078125,0,NIFTY
2025-09-18 09:20:00,25387.75,25394.849609375,25373.05078125,25388.849609375,0,NIFTY
2025-09-18 09:25:00,25390.44921875,25402.05078125,25389.099609375,25393.80078125,0,NIFTY
2025-09-18 09:30:00,25395.25,25422.05078125,25393.94921875,25421.5,0,NIFTY
2025-09-18 09:35:00,25422.0,25434.69921875,25417.44921875,25428.19921875,0,NIFTY
2025-09-18 09:40:00,25427.25,25436.75,25420.900390625,25423.05078125,0,NIFTY
2025-09-18 09:45:00,25423.0,25434.25,25422.349609375,25434.25,0,NIFTY
2025-09-18 09:50:00,25434.30078125,25436.099609375,25426.0,25429.599609375,0,NIFTY
2025-09-18 09:55:00,25430.44921875,25434.25,25415.25,25420.75,0,NIFTY
2025-09-19 03:45:00,25424.650390625,25424.650390625,25358.650390625,25381.44921875,0,NIFTY
2025-09-19 03:50:00,25382.0,25389.099609375,25358.5,25362.849609375,0,NIFTY
2025-09-19 03:55:00,25362.599609375,25368.849609375,25356.849609375,25365.0,0,NIFTY
2025-09-19 04:00:00,25364.80078125,25366.900390625,25332.0,25340.80078125,0,NIFTY
2025-09-19 04:05:00,25339.849609375,25347.400390625,25323.599609375,25331.900390625,0,NIFTY
2025-09-19 04:10:00,25331.849609375,25347.30078125,25329.099609375,25340.55078125,0,NIFTY
2025-09-19 04:15:00,25341.150390625,25342.25,25326.69921875,25337.69921875,0,NIFTY
2025-09-19 04:20:00,25337.5,25346.150390625,25335.94921875,25340.69921875,0,NIFTY
2025-09-19 04:25:00,25340.099609375,25340.94921875,25314.400390625,25316.05078125,0,NIFTY
2025-09-19 04:30:00,25316.44921875,25317.849609375,25297.44921875,25313.5,0,NIFTY
2025-09-19 04:35:00,25313.849609375,25325.05078125,25312.849609375,25317.900390625,0,NIFTY
2025-09-19 04:40:00,25317.900390625,25325.69921875,25317.25,25324.44921875,0,NIFTY
2025-09-19 04:45:00,25325.650390625,25325.650390625,25310.099609375,25314.69921875,0,NIFTY
2025-09-19 04:50:00,25315.150390625,25330.849609375,25311.650390625,25330.19921875,0,NIFTY
2025-09-19 04:55:00,25329.94921875,25339.5,25327.30078125,25337.69921875,0,NIFTY
2025-09-19 05:00:00,25337.150390625,25345.25,25317.69921875,25319.849609375,0,NIFTY
2025-09-19 05:05:00,25321.099609375,25326.94921875,25318.349609375,25323.849609375,0,NIFTY
2025-09-19 05:10:00,25324.0,25324.0,25314.900390625,25320.650390625,0,NIFTY
2025-09-19 05:15:00,25321.150390625,25321.150390625,25312.599609375,25319.69921875,0,NIFTY
2025-09-19 05:20:00,25320.150390625,25324.150390625,25318.0,25323.099609375,0,NIFTY
2025-09-19 05:25:00,25323.05078125,25324.69921875,25313.30078125,25315.55078125,0,NIFTY
2025-09-19 05:30:00,25315.900390625,25317.25,25306.0,25309.55078125,0,NIFTY
2025-09-19 05:35:00,25310.0,25323.44921875,25301.599609375,25315.0,0,NIFTY
2025-09-19 05:40:00,25316.05078125,25319.55078125,25308.44921875,25310.099609375,0,NIFTY
2025-09-19 05:45:00,25310.099609375,25310.80078125,25304.75,25308.05078125,0,NIFTY
2025-09-19 05:50:00,25309.400390625,25311.849609375,25302.849609375,25310.349609375,0,NIFTY
2025-09-19 05:55:00,25310.55078125,25319.19921875,25308.25,25316.30078125,0,NIFTY
2025-09-19 06:00:00,25316.30078125,25318.599609375,25311.349609375,25312.900390625,0,NIFTY
2025-09-19 06:05:00,25314.150390625,25314.5,25306.55078125,25312.05078125,0,NIFTY
2025-09-19 06:10:00,25312.349609375,25328.30078125,25300.44921875,25308.099609375,0,NIFTY
2025-09-19 06:15:00,25307.75,25307.75,25290.900390625,25294.25,0,NIFTY
2025-09-19 06:20:00,25294.5,25299.75,25289.30078125,25299.0,0,NIFTY
2025-09-19 06:25:00,25298.55078125,25302.0,25294.900390625,25300.150390625,0,NIFTY
2025-09-19 06:30:00,25300.599609375,25301.650390625,25288.44921875,25289.30078125,0,NIFTY
2025-09-19 06:35:00,25289.05078125,25296.05078125,25286.55078125,25294.44921875,0,NIFTY
2025-09-19 06:40:00,25295.44921875,25310.94921875,25294.0,25305.0,0,NIFTY
2025-09-19 06:45:00,25305.5,25306.099609375,25291.400390625,25292.400390625,0,NIFTY
2025-09-19 06:50:00,25292.849609375,25310.099609375,25289.19921875,25300.30078125,0,NIFTY
2025-09-19 06:55:00,25301.900390625,25305.150390625,25293.55078125,25295.400390625,0,NIFTY
2025-09-19 07:00:00,25297.25,25300.0,25290.400390625,25293.94921875,0,NIFTY
2025-09-19 07:05:00,25294.349609375,25296.30078125,25292.19921875,25295.69921875,0,NIFTY
2025-09-19 07:10:00,25295.80078125,25299.599609375,25291.349609375,25296.69921875,0,NIFTY
2025-09-19 07:15:00,25297.0,25300.849609375,25292.349609375,25294.5,0,NIFTY
2025-09-19 07:20:00,25294.30078125,25311.650390625,25287.900390625,25301.599609375,0,NIFTY
2025-09-19 07:25:00,25302.099609375,25313.30078125,25301.400390625,25309.05078125,0,NIFTY
2025-09-19 07:30:00,25308.55078125,25324.599609375,25308.55078125,25323.69921875,0,NIFTY
2025-09-19 07:35:00,25323.349609375,25328.849609375,25321.25,25323.0,0,NIFTY
2025-09-19 07:40:00,25322.75,25332.75,25320.75,25330.650390625,0,NIFTY
2025-09-19 07:45:00,25330.099609375,25336.150390625,25329.849609375,25334.55078125,0,NIFTY
2025-09-19 07:50:00,25334.099609375,25336.5,25329.650390625,25336.44921875,0,NIFTY
2025-09-19 07:55:00,25335.94921875,25347.5,25332.19921875,25344.94921875,0,NIFTY
2025-09-19 08:00:00,25342.900390625,25346.599609375,25338.5,25343.900390625,0,NIFTY
2025-09-19 08:05:00,25343.900390625,25359.05078125,25327.650390625,25339.0,0,NIFTY
2025-09-19 08:10:00,25338.94921875,25345.349609375,25337.099609375,25340.400390625,0,NIFTY
2025-09-19 08:15:00,25340.30078125,25344.05078125,25332.75,25342.19921875,0,NIFTY
2025-09-19 08:20:00,25342.349609375,25348.19921875,25339.0,25343.19921875,0,NIFTY
2025-09-19 08:25:00,25342.849609375,25344.400390625,25334.69921875,25341.80078125,0,NIFTY
2025-09-19 08:30:00,25341.5,25359.55078125,25339.94921875,25350.19921875,0,NIFTY
2025-09-19 08:35:00,25350.599609375,25350.94921875,25341.19921875,25346.849609375,0,NIFTY
2025-09-19 08:40:00,25346.849609375,25355.849609375,25345.55078125,25353.849609375,0,NIFTY
2025-09-19 08:45:00,25353.69921875,25360.0,25338.0,25339.650390625,0,NIFTY
2025-09-19 08:50:00,25340.5,25341.650390625,25329.55078125,25332.099609375,0,NIFTY
2025-09-19 08:55:00,25332.0,25335.80078125,25326.30078125,25330.5,0,NIFTY
2025-09-19 09:00:00,25329.69921875,25341.099609375,25323.69921875,25335.25,0,NIFTY
2025-09-19 09:05:00,25335.849609375,25340.05078125,25334.5,25339.5,0,NIFTY
2025-09-19 09:10:00,25340.19921875,25350.650390625,25339.599609375,25341.400390625,0,NIFTY
2025-09-19 09:15:00,25341.19921875,25351.400390625,25341.099609375,25349.900390625,0,NIFTY
2025-09-19 09:20:00,25349.599609375,25359.099609375,25344.75,25355.650390625,0,NIFTY
2025-09-19 09:25:00,25355.099609375,25358.900390625,25349.900390625,25351.599609375,0,NIFTY
2025-09-19 09:30:00,25350.80078125,25360.400390625,25315.75,25318.099609375,0,NIFTY
2025-09-19 09:35:00,25317.75,25324.849609375,25311.19921875,25311.400390625,0,NIFTY
2025-09-19 09:40:00,25311.80078125,25320.19921875,25306.099609375,25318.44921875,0,NIFTY
2025-09-19 09:45:00,25319.0,25335.599609375,25317.19921875,25333.80078125,0,NIFTY
2025-09-19 09:50:00,25333.94921875,25335.650390625,25328.099609375,25332.349609375,0,NIFTY
2025-09-19 09:55:00,25333.849609375,25359.0,25329.849609375,25352.5,0,NIFTY
2025-09-22 03:45:00,25255.44921875,25262.900390625,25212.349609375,25258.55078125,0,NIFTY
2025-09-22 03:50:00,25257.5,25282.05078125,25247.55078125,25276.55078125,0,NIFTY
2025-09-22 03:55:00,25275.849609375,25290.900390625,25267.44921875,25288.0,0,NIFTY
2025-09-22 04:00:00,25288.0,25302.75,25283.150390625,25300.900390625,0,NIFTY
2025-09-22 04:05:00,25302.0,25315.599609375,25298.94921875,25313.44921875,0,NIFTY
2025-09-22 04:10:00,25313.400390625,25321.44921875,25303.849609375,25314.19921875,0,NIFTY
2025-09-22 04:15:00,25313.5,25330.599609375,25310.25,25315.69921875,0,NIFTY
2025-09-22 04:20:00,25315.25,25317.349609375,25284.650390625,25305.099609375,0,NIFTY
2025-09-22 04:25:00,25304.849609375,25318.900390625,25304.599609375,25317.0,0,NIFTY
2025-09-22 04:30:00,25317.849609375,25322.25,25308.75,25322.19921875,0,NIFTY
2025-09-22 04:35:00,25320.650390625,25324.44921875,25314.69921875,25319.80078125,0,NIFTY
2025-09-22 04:40:00,25320.150390625,25322.099609375,25310.400390625,25311.44921875,0,NIFTY
2025-09-22 04:45:00,25311.0,25318.650390625,25309.80078125,25311.650390625,0,NIFTY
2025-09-22 04:50:00,25312.05078125,25312.05078125,25297.900390625,25305.69921875,0,NIFTY
2025-09-22 04:55:00,25306.0,25314.400390625,25301.25,25314.30078125,0,NIFTY
2025-09-22 05:00:00,25314.30078125,25322.25,25312.75,25317.05078125,0,NIFTY
2025-09-22 05:05:00,25316.94921875,25321.19921875,25314.349609375,25318.5,0,NIFTY
2025-09-22 05:10:00,25318.849609375,25319.599609375,25307.900390625,25315.349609375,0,NIFTY
2025-09-22 05:15:00,25315.5,25317.44921875,25305.599609375,25309.05078125,0,NIFTY
2025-09-22 05:20:00,25308.5,25312.349609375,25298.400390625,25309.0,0,NIFTY
2025-09-22 05:25:00,25308.5,25312.44921875,25304.400390625,25310.400390625,0,NIFTY
2025-09-22 05:30:00,25311.19921875,25314.150390625,25300.69921875,25301.650390625,0,NIFTY
2025-09-22 05:35:00,25300.19921875,25301.80078125,25294.150390625,25297.400390625,0,NIFTY
2025-09-22 05:40:00,25296.55078125,25297.599609375,25291.150390625,25295.650390625,0,NIFTY
2025-09-22 05:45:00,25295.5,25297.400390625,25285.69921875,25286.849609375,0,NIFTY
2025-09-22 05:50:00,25286.400390625,25287.5,25272.30078125,25281.650390625,0,NIFTY
2025-09-22 05:55:00,25281.44921875,25286.099609375,25276.150390625,25281.19921875,0,NIFTY
2025-09-22 06:00:00,25281.30078125,25282.44921875,25268.19921875,25271.349609375,0,NIFTY
2025-09-22 06:05:00,25272.150390625,25278.69921875,25266.900390625,25277.69921875,0,NIFTY
2025-09-22 06:10:00,25277.849609375,25294.19921875,25277.849609375,25291.650390625,0,NIFTY
2025-09-22 06:15:00,25291.75,25294.900390625,25286.05078125,25290.400390625,0,NIFTY
2025-09-22 06:20:00,25289.75,25298.400390625,25286.599609375,25292.75,0,NIFTY
2025-09-22 06:25:00,25292.5,25299.44921875,25287.650390625,25289.650390625,0,NIFTY
2025-09-22 06:30:00,25289.599609375,25300.05078125,25277.849609375,25288.44921875,0,NIFTY
2025-09-22 06:35:00,25288.150390625,25290.900390625,25278.94921875,25284.900390625,0,NIFTY
2025-09-22 06:40:00,25284.849609375,25293.25,25276.19921875,25285.5,0,NIFTY
2025-09-22 06:45:00,25287.400390625,25298.19921875,25284.150390625,25289.44921875,0,NIFTY
2025-09-22 06:50:00,25290.94921875,25297.650390625,25288.0,25291.150390625,0,NIFTY
2025-09-22 06:55:00,25293.44921875,25295.69921875,25283.349609375,25287.30078125,0,NIFTY
2025-09-22 07:00:00,25289.650390625,25291.25,25285.400390625,25289.650390625,0,NIFTY
2025-09-22 07:05:00,25291.900390625,25301.650390625,25289.099609375,25299.94921875,0,NIFTY
2025-09-22 07:10:00,25303.0,25309.80078125,25299.150390625,25304.80078125,0,NIFTY
2025-09-22 07:15:00,25306.150390625,25310.5,25301.55078125,25305.650390625,0,NIFTY
2025-09-22 07:20:00,25307.150390625,25309.80078125,25294.30078125,25299.650390625,0,NIFTY
2025-09-22 07:25:00,25301.349609375,25307.900390625,25297.150390625,25302.30078125,0,NIFTY
2025-09-22 07:30:00,25303.150390625,25317.30078125,25300.55078125,25309.30078125,0,NIFTY
2025-09-22 07:35:00,25309.80078125,25312.900390625,25305.599609375,25306.75,0,NIFTY
2025-09-22 07:40:00,25308.05078125,25308.80078125,25299.75,25304.150390625,0,NIFTY
2025-09-22 07:45:00,25305.55078125,25306.25,25285.25,25287.0,0,NIFTY
2025-09-22 07:50:00,25287.69921875,25292.150390625,25277.150390625,25277.19921875,0,NIFTY
2025-09-22 07:55:00,25278.599609375,25290.25,25274.19921875,25285.30078125,0,NIFTY
2025-09-22 08:00:00,25286.150390625,25289.650390625,25268.150390625,25274.599609375,0,NIFTY
2025-09-22 08:05:00,25274.849609375,25283.849609375,25272.400390625,25279.150390625,0,NIFTY
2025-09-22 08:10:00,25278.849609375,25284.099609375,25277.349609375,25277.349609375,0,NIFTY
2025-09-22 08:15:00,25278.30078125,25283.400390625,25274.0,25280.69921875,0,NIFTY
2025-09-22 08:20:00,25280.599609375,25288.80078125,25272.349609375,25273.55078125,0,NIFTY
2025-09-22 08:25:00,25273.30078125,25274.55078125,25254.599609375,25256.25,0,NIFTY
2025-09-22 08:30:00,25257.150390625,25264.349609375,25252.19921875,25258.94921875,0,NIFTY
2025-09-22 08:35:00,25258.099609375,25289.25,25251.05078125,25269.900390625,0,NIFTY
2025-09-22 08:40:00,25270.150390625,25278.599609375,25269.25,25276.5,0,NIFTY
2025-09-22 08:45:00,25277.19921875,25278.400390625,25269.900390625,25270.650390625,0,NIFTY
2025-09-22 08:50:00,25270.55078125,25273.05078125,25261.849609375,25262.19921875,0,NIFTY
2025-09-22 08:55:00,25262.849609375,25264.75,25234.55078125,25236.400390625,0,NIFTY
2025-09-22 09:00:00,25237.30078125,25242.0,25224.55078125,25224.69921875,0,NIFTY
2025-09-22 09:05:00,25224.55078125,25224.55078125,25207.44921875,25212.0,0,NIFTY
2025-09-22 09:10:00,25212.400390625,25213.94921875,25178.94921875,25178.94921875,0,NIFTY
2025-09-22 09:15:00,25179.349609375,25184.650390625,25151.599609375,25180.05078125,0,NIFTY
2025-09-22 09:20:00,25180.900390625,25199.099609375,25175.19921875,25198.44921875,0,NIFTY
2025-09-22 09:25:00,25198.25,25203.25,25174.400390625,25194.5,0,NIFTY
2025-09-22 09:30:00,25197.099609375,25221.900390625,25193.099609375,25211.19921875,0,NIFTY
2025-09-22 09:35:00,25211.05078125,25214.44921875,25191.099609375,25195.19921875,0,NIFTY
2025-09-22 09:40:00,25195.05078125,25203.80078125,25194.44921875,25195.55078125,0,NIFTY
2025-09-22 09:45:00,25194.900390625,25202.19921875,25190.650390625,25202.05078125,0,NIFTY
2025-09-22 09:50:00,25202.150390625,25212.849609375,25202.150390625,25209.5,0,NIFTY
2025-09-22 09:55:00,25209.650390625,25211.099609375,25198.5,25200.19921875,0,NIFTY
2025-09-23 03:45:00,25209.0,25248.599609375,25209.0,25228.05078125,0,NIFTY
2025-09-23 03:50:00,25227.099609375,25247.19921875,25208.150390625,25209.05078125,0,NIFTY
2025-09-23 03:55:00,25210.0,25222.05078125,25185.349609375,25186.349609375,0,NIFTY
2025-09-23 04:00:00,25186.80078125,25186.80078125,25161.099609375,25167.75,0,NIFTY
2025-09-23 04:05:00,25168.849609375,25176.5,25155.0,25173.30078125,0,NIFTY
2025-09-23 04:10:00,25173.400390625,25178.75,25134.30078125,25145.849609375,0,NIFTY
2025-09-23 04:15:00,25144.94921875,25144.94921875,25119.75,25121.099609375,0,NIFTY
2025-09-23 04:20:00,25121.05078125,25133.69921875,25110.30078125,25130.25,0,NIFTY
2025-09-23 04:25:00,25130.5,25148.849609375,25123.900390625,25140.69921875,0,NIFTY
2025-09-23 04:30:00,25140.30078125,25153.25,25136.80078125,25152.849609375,0,NIFTY
2025-09-23 04:35:00,25152.69921875,25163.900390625,25141.599609375,25161.900390625,0,NIFTY
2025-09-23 04:40:00,25161.400390625,25163.25,25145.69921875,25150.900390625,0,NIFTY
2025-09-23 04:45:00,25151.0,25154.349609375,25129.25,25131.80078125,0,NIFTY
2025-09-23 04:50:00,25131.849609375,25131.849609375,25111.0,25117.599609375,0,NIFTY
2025-09-23 04:55:00,25118.19921875,25131.400390625,25111.5,25129.849609375,0,NIFTY
2025-09-23 05:00:00,25129.5,25132.599609375,25117.650390625,25122.650390625,0,NIFTY
2025-09-23 05:05:00,25122.650390625,25138.69921875,25118.80078125,25137.75,0,NIFTY
2025-09-23 05:10:00,25137.94921875,25138.400390625,25127.849609375,25133.599609375,0,NIFTY
2025-09-23 05:15:00,25133.55078125,25137.400390625,25123.19921875,25127.19921875,0,NIFTY
2025-09-23 05:20:00,25127.19921875,25130.150390625,25117.69921875,25125.650390625,0,NIFTY
2025-09-23 05:25:00,25125.19921875,25131.80078125,25116.19921875,25122.349609375,0,NIFTY
2025-09-23 05:30:00,25122.0,25139.150390625,25122.0,25128.599609375,0,NIFTY
2025-09-23 05:35:00,25128.55078125,25132.650390625,25117.349609375,25121.150390625,0,NIFTY
2025-09-23 05:40:00,25121.5,25125.80078125,25096.400390625,25098.55078125,0,NIFTY
2025-09-23 05:45:00,25098.900390625,25099.05078125,25086.05078125,25087.05078125,0,NIFTY
2025-09-23 05:50:00,25086.849609375,25101.30078125,25084.849609375,25099.19921875,0,NIFTY
2025-09-23 05:55:00,25099.150390625,25107.75,25096.19921875,25099.94921875,0,NIFTY
2025-09-23 06:00:00,25099.75,25101.650390625,25093.55078125,25095.05078125,0,NIFTY
2025-09-23 06:05:00,25095.19921875,25099.900390625,25086.900390625,25087.0,0,NIFTY
2025-09-23 06:10:00,25087.900390625,25106.099609375,25084.80078125,25105.150390625,0,NIFTY
2025-09-23 06:15:00,25105.650390625,25112.80078125,25104.0,25108.349609375,0,NIFTY
2025-09-23 06:20:00,25108.44921875,25117.75,25105.599609375,25113.650390625,0,NIFTY
2025-09-23 06:25:00,25113.30078125,25127.099609375,25109.599609375,25113.94921875,0,NIFTY
2025-09-23 06:30:00,25113.150390625,25121.69921875,25111.349609375,25115.25,0,NIFTY
2025-09-23 06:35:00,25114.80078125,25132.849609375,25113.80078125,25130.69921875,0,NIFTY
2025-09-23 06:40:00,25130.55078125,25141.94921875,25126.150390625,25140.900390625,0,NIFTY
2025-09-23 06:45:00,25142.599609375,25148.650390625,25131.900390625,25140.5,0,NIFTY
2025-09-23 06:50:00,25140.5,25148.80078125,25133.349609375,25137.30078125,0,NIFTY
2025-09-23 06:55:00,25136.44921875,25158.650390625,25136.44921875,25155.599609375,0,NIFTY
2025-09-23 07:00:00,25156.400390625,25188.650390625,25154.69921875,25184.0,0,NIFTY
2025-09-23 07:05:00,25186.25,25221.75,25185.44921875,25217.400390625,0,NIFTY
2025-09-23 07:10:00,25216.69921875,25223.80078125,25184.650390625,25185.599609375,0,NIFTY
2025-09-23 07:15:00,25184.849609375,25194.94921875,25173.849609375,25187.25,0,NIFTY
2025-09-23 07:20:00,25186.69921875,25194.849609375,25178.30078125,25189.69921875,0,NIFTY
2025-09-23 07:25:00,25189.25,25193.5,25178.400390625,25183.650390625,0,NIFTY
2025-09-23 07:30:00,25183.75,25209.900390625,25181.400390625,25202.900390625,0,NIFTY
2025-09-23 07:35:00,25202.849609375,25209.80078125,25187.55078125,25196.25,0,NIFTY
2025-09-23 07:40:00,25196.55078125,25204.099609375,25193.0,25197.75,0,NIFTY
2025-09-23 07:45:00,25197.900390625,25201.400390625,25191.05078125,25199.25,0,NIFTY
2025-09-23 07:50:00,25199.349609375,25202.25,25194.30078125,25198.349609375,0,NIFTY
2025-09-23 07:55:00,25197.599609375,25216.650390625,25190.94921875,25211.849609375,0,NIFTY
2025-09-23 08:00:00,25211.900390625,25244.25,25208.0,25236.69921875,0,NIFTY
2025-09-23 08:05:00,25237.0,25237.0,25209.19921875,25219.55078125,0,NIFTY
2025-09-23 08:10:00,25220.0,25227.599609375,25213.599609375,25219.30078125,0,NIFTY
2025-09-23 08:15:00,25220.0,25230.5,25218.650390625,25225.30078125,0,NIFTY
2025-09-23 08:20:00,25225.55078125,25237.55078125,25221.80078125,25223.349609375,0,NIFTY
2025-09-23 08:25:00,25223.349609375,25224.44921875,25201.80078125,25206.349609375,0,NIFTY
2025-09-23 08:30:00,25206.69921875,25231.650390625,25203.94921875,25228.94921875,0,NIFTY
2025-09-23 08:35:00,25230.19921875,25261.599609375,25225.599609375,25251.30078125,0,NIFTY
2025-09-23 08:40:00,25251.75,25254.69921875,25200.80078125,25206.19921875,0,NIFTY
2025-09-23 08:45:00,25206.900390625,25220.650390625,25179.599609375,25211.55078125,0,NIFTY
2025-09-23 08:50:00,25212.400390625,25225.55078125,25190.400390625,25223.05078125,0,NIFTY
2025-09-23 08:55:00,25223.849609375,25223.849609375,25203.80078125,25210.0,0,NIFTY
2025-09-23 09:00:00,25211.349609375,25213.44921875,25196.94921875,25207.650390625,0,NIFTY
2025-09-23 09:05:00,25206.94921875,25236.25,25196.849609375,25206.94921875,0,NIFTY
2025-09-23 09:10:00,25208.349609375,25220.5,25199.599609375,25220.5,0,NIFTY
2025-09-23 09:15:00,25221.349609375,25224.19921875,25182.400390625,25186.5,0,NIFTY
2025-09-23 09:20:00,25186.5,25204.900390625,25173.94921875,25185.150390625,0,NIFTY
2025-09-23 09:25:00,25186.19921875,25195.25,25173.5,25180.55078125,0,NIFTY
