entry_index,side,entry_price,shares,entry_time,exit_index,exit_price,exit_time,pnl,return_pct,cum_pnl,win,entry_date
492,long,24775.227275,4.036289915326316,2025-09-26 07:15:00,499,24752.473723828127,2025-09-26 07:50:00,-141.83992913289742,-0.0014183992913289743,-1395.2872479061332,False,2025-09-26
526,long,24675.217275,4.052649218263064,2025-09-29 03:50:00,550,24734.827051171877,2025-09-29 05:50:00,191.5775128037954,0.001915775128037954,-1203.7097351023378,True,2025-09-29
573,long,24689.218675,4.050350937239613,2025-09-29 07:45:00,592,24677.332801171877,2025-09-29 09:20:00,-98.14196019965098,-0.0009814196019965098,-1301.851695301989,False,2025-09-29
601,long,24715.022036328126,4.046122226919804,2025-09-30 03:50:00,605,24651.983773828124,2025-09-30 04:10:00,-305.06051504766333,-0.0030506051504766334,-1606.9122103496522,False,2025-09-30
623,long,24665.866730664064,4.054185530633805,2025-09-30 05:40:00,632,24634.03635,2025-09-30 06:25:00,-179.046268722819,-0.00179046268722819,-1785.9584790724712,False,2025-09-30
637,long,24668.665838671874,4.053725509680173,2025-09-30 06:50:00,646,24647.984173828125,2025-09-30 07:35:00,-133.83779235976044,-0.0013383779235976044,-1919.7962714322316,False,2025-09-30
647,long,24665.767111328125,4.0542019045527065,2025-09-30 07:40:00,651,24641.484823828127,2025-09-30 08:00:00,-148.44529622938967,-0.0014844529622938967,-2068.241567661621,False,2025-09-30
677,long,24642.063569335936,4.058101697474634,2025-10-01 03:55:00,720,24750.473923828125,2025-10-01 07:30:00,389.94024358857934,0.0038994024358857933,-1678.3013240730418,True,2025-10-01
723,long,24772.676238671876,4.0367055636844364,2025-10-01 07:45:00,751,24781.172025585936,2025-10-03 03:50:00,-15.705009696137118,-0.0001570500969613712,-1694.0063337691788,False,2025-10-01
759,long,24831.732925,4.027105168295458,2025-10-03 04:30:00,762,24796.02015,2025-10-03 04:45:00,-193.81910077667268,-0.0019381910077667268,-1887.8254345458515,False,2025-10-03
766,long,24822.98205,4.028524848407567,2025-10-03 05:05:00,768,24780.072526171876,2025-10-03 05:15:00,-222.86208297492797,-0.00222862082974928,-2110.6875175207797,False,2025-10-03
774,long,24817.532286328125,4.029409485450316,2025-10-03 05:45:00,790,24799.619399414063,2025-10-03 07:05:00,-122.17835644332129,-0.001221783564433213,-2232.865873964101,False,2025-10-03
793,long,24827.98255,4.027713480087008,2025-10-03 07:20:00,803,24812.118149414062,2025-10-03 08:10:00,-113.89726009348557,-0.0011389726009348557,-2346.7631340575867,False,2025-10-03
806,long,24835.784111328125,4.026448271242135,2025-10-03 08:25:00,810,24805.669575585936,2025-10-03 08:45:00,-171.2546203783936,-0.001712546203783936,-2518.0177544359804,False,2025-10-03
814,long,24840.784611328123,4.025637739091263,2025-10-03 09:05:00,888,25035.64657558594,2025-10-06 09:00:00,734.443677229717,0.00734443677229717,-1783.5740772062634,True,2025-10-03
889,long,25067.106069335936,3.9892917723888317,2025-10-06 09:05:00,924,25149.484800000002,2025-10-07 05:45:00,278.6327924579944,0.002786327924579944,-1504.941284748269,True,2025-10-06
935,long,25164.316961328124,3.9738809582504238,2025-10-07 06:40:00,963,25150.385100585936,2025-10-07 09:00:00,-105.36355611637867,-0.0010536355611637867,-1610.3048408646478,False,2025-10-07
977,long,25174.917630664062,3.972207634085602,2025-10-08 03:55:00,988,25138.536676171876,2025-10-08 04:50:00,-194.51270516918206,-0.0019451270516918206,-1804.8175460338298,False,2025-10-08
1019,long,25075.706538671875,3.987923524538761,2025-10-08 07:25:00,1035,25070.691898828125,2025-10-08 08:45:00,-69.9980001999802,-0.000699980001999802,-1874.81554623381,False,2025-10-08
1052,long,25108.01055,3.982792654991935,2025-10-09 03:55:00,1058,25056.943273828125,2025-10-09 04:25:00,-253.39037244778544,-0.0025339037244778546,-2128.2059186815954,False,2025-10-09
1065,long,25081.308661328123,3.9870327880532823,2025-10-09 05:00:00,1095,25132.4865,2025-10-09 07:30:00,154.0477208064712,0.0015404772080647121,-1974.1581978751242,True,2025-10-09
1101,long,25149.41508066406,3.9762356173795967,2025-10-09 08:00:00,1111,25128.086549414063,2025-10-09 08:50:00,-134.8072656226337,-0.001348072656226337,-2108.965463497758,False,2025-10-09
1116,long,25156.41578066406,3.975129083248133,2025-10-09 09:15:00,1117,25129.436023828126,2025-10-09 09:20:00,-157.24801605748945,-0.0015724801605748945,-2266.2134795552474,False,2025-10-09
1118,long,25163.965363671876,3.973936482378316,2025-10-09 09:25:00,1158,25279.272601171877,2025-10-10 06:30:00,408.2236377835153,0.004082236377835153,-1857.9898417717322,True,2025-10-09
1159,long,25298.228788671873,3.9528459021913163,2025-10-10 06:35:00,1162,25276.272901171877,2025-10-10 06:50:00,-136.78823993333515,-0.0013678823993333515,-1994.7780817050675,False,2025-10-10
1163,long,25291.5289,3.953893036494128,2025-10-10 06:55:00,1165,25278.421123828124,2025-10-10 07:05:00,-101.82674492990833,-0.0010182674492990834,-2096.604826634976,False,2025-10-10
1167,long,25306.680805664062,3.951525716387837,2025-10-10 07:15:00,1184,25300.918873828126,2025-10-10 08:40:00,-72.76842182577363,-0.0007276842182577362,-2169.3732484607494,False,2025-10-10
1233,long,25200.92023066406,3.9681090644587518,2025-10-13 06:30:00,1234,25178.032726171874,2025-10-13 06:35:00,-140.82011403829108,-0.0014082011403829108,-2310.1933624990406,False,2025-10-13
1242,long,25207.821311328124,3.9670227254055104,2025-10-13 07:15:00,1246,25168.633275585937,2025-10-13 07:35:00,-205.45982835325887,-0.002054598283532589,-2515.6531908522993,False,2025-10-13
1248,long,25211.571686328123,3.966432606588687,2025-10-13 07:45:00,1250,25177.831574414064,2025-10-13 07:55:00,-183.82788004587715,-0.0018382788004587716,-2699.4810708981763,False,2025-10-13
1252,long,25195.61891933594,3.9689439787191234,2025-10-13 08:05:00,1283,25221.778351171874,2025-10-14 04:25:00,53.82531947194681,0.0005382531947194681,-2645.6557514262295,True,2025-10-13
1327,long,25131.362494335935,3.9790918627089096,2025-10-14 08:05:00,1349,25123.586999414063,2025-10-14 09:55:00,-80.93940857215712,-0.0008093940857215712,-2726.5951599983864,False,2025-10-14
1351,long,25244.5242,3.9612550907178514,2025-10-15 03:50:00,1409,25328.716875000002,2025-10-15 08:40:00,283.5086624449117,0.002835086624449117,-2443.0864975534746,True,2025-10-15
1424,long,25335.482513671875,3.947033570252181,2025-10-15 09:55:00,1456,25439.4558,2025-10-16 06:20:00,360.38605154654846,0.0036038605154654845,-2082.700446006926,True,2025-10-15
1457,long,25463.096836328124,3.9272520794615327,2025-10-16 06:25:00,1500,25538.746651171874,2025-10-17 03:45:00,247.0958926559951,0.002470958926559951,-1835.604553350931,True,2025-10-16
1503,long,25607.111236328125,3.905165212784044,2025-10-17 04:00:00,1544,25698.330300585938,2025-10-17 07:25:00,306.2255164823254,0.0030622551648232543,-1529.3790368686055,True,2025-10-17
1561,long,25703.720505664063,3.8904873704164356,2025-10-17 08:50:00,1604,25847.065425585937,2025-10-20 06:10:00,507.6816005694059,0.0050768160056940586,-1021.6974362991996,True,2025-10-17
1615,long,25861.636686328126,3.8667312982888458,2025-10-20 07:05:00,1630,25851.613798828126,2025-10-20 08:20:00,-88.75581279547549,-0.000887558127954755,-1110.4532490946751,False,2025-10-20
1648,long,25843.834125,3.8693949015585547,2025-10-20 09:50:00,1663,25838.665875,2025-10-21 09:10:00,-69.99800019998946,-0.0006999800019998946,-1180.4512492946646,False,2025-10-20
1666,long,26005.799538671876,3.8452961175562086,2025-10-23 03:50:00,1692,26044.594498828126,2025-10-23 06:00:00,99.17810966957768,0.0009917810966957768,-1081.273139625087,True,2025-10-23
1696,long,26069.407461328126,3.8359138061861198,2025-10-23 06:20:00,1710,26055.493799414064,2025-10-23 07:30:00,-103.37160783075905,-0.0010337160783075905,-1184.644747455846,False,2025-10-23
1775,long,25853.735505664063,3.8679130131153348,2025-10-24 06:40:00,1784,25814.168325,2025-10-24 07:25:00,-203.04241298281832,-0.0020304241298281832,-1387.6871604386645,False,2025-10-24
1810,long,25797.278688671875,3.8763778616661644,2025-10-24 09:35:00,1858,25961.852773828126,2025-10-27 07:20:00,587.951340303655,0.00587951340303655,-799.7358201350095,True,2025-10-24
1876,long,25986.09835,3.848211403386765,2025-10-27 08:50:00,1882,25926.606298828126,2025-10-27 09:20:00,-278.93798973047353,-0.0027893798973047355,-1078.673809865483,False,2025-10-27
1887,long,25966.346375,3.8511386452226666,2025-10-27 09:45:00,1900,25926.057525585937,2025-10-28 04:35:00,-205.1579449500597,-0.002051579449500597,-1283.8317548155428,False,2025-10-27
1931,long,25901.890711328124,3.8607220266073186,2025-10-28 07:10:00,1945,25879.56217558594,2025-10-28 08:20:00,-136.20426976174093,-0.0013620426976174093,-1420.0360245772838,False,2025-10-28
1960,long,25919.642486328125,3.8580779056943846,2025-10-28 09:35:00,2022,26058.79425058594,2025-10-29 08:30:00,486.8583472214683,0.004868583472214683,-933.1776773558155,True,2025-10-28
2039,long,26070.25715566406,3.8357887842419633,2025-10-29 09:55:00,2041,25979.452576171876,2025-10-30 03:50:00,-398.3071875739327,-0.003983071875739327,-1331.4848649297483,False,2025-10-29
2064,long,25958.896411328125,3.8522438864681976,2025-10-30 05:45:00,2070,25929.156825000002,2025-10-30 06:15:00,-164.56413961860716,-0.0016456413961860716,-1496.0490045483555,False,2025-10-30
2089,long,25928.5926,3.8567461621499657,2025-10-30 07:50:00,2090,25903.608598828127,2025-10-30 07:55:00,-146.35695063477294,-0.0014635695063477294,-1642.4059551831283,False,2025-10-30
2106,long,25907.391261328125,3.8599023340983645,2025-10-30 09:15:00,2107,25878.861073828124,2025-10-30 09:20:00,-160.1237373235158,-0.001601237373235158,-1802.529692506644,False,2025-10-30
2115,long,25866.387161328126,3.866021156194023,2025-10-31 03:45:00,2116,25860.263324414063,2025-10-31 03:50:00,-73.67488306684889,-0.0007367488306684889,-1876.204575573493,False,2025-10-31
2117,long,25896.640186328124,3.8615047851958035,2025-10-31 03:55:00,2126,25871.361823828127,2025-10-31 04:40:00,-147.61251775565432,-0.0014761251775565433,-2023.8170933291474,False,2025-10-31
2148,long,25822.382761328125,3.8726093143410867,2025-10-31 06:30:00,2153,25788.270524414063,2025-10-31 06:55:00,-182.1033664064033,-0.001821033664064033,-2205.9204597355506,False,2025-10-31
2162,long,25815.632086328125,3.873621984757045,2025-10-31 07:40:00,2165,25789.571175585937,2025-10-31 07:55:00,-150.95011679372988,-0.0015095011679372987,-2356.8705765292807,False,2025-10-31
